"","Code","Date","Time.x","Day","Station","Min Delay","Min Gap","Bound","Line","Vehicle","Code Description","Hour","Time Category","datetime","datetime_floor","Time.y","temperature_2m","precipitation"
"163","EUCD",2024-12-27,11:46:00,"Friday","PAPE STATION",4,8,"E","BD",5275,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",1.1,0
"164","EUCD",2024-08-21,16:43:00,"Wednesday","FINCH WEST STATION",5,10,"N","YU",5806,"Consequential Delay (2nd Delay Same Fault)",16,"Peak",NA,NA,"16:00",18.4,0
"165","EUCD",2024-05-13,06:41:00,"Monday","CASTLE FRANK STATION",0,0,"E","BD",5263,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",9,0
"166","EUCD",2024-11-22,16:15:00,"Friday","ST GEORGE BD STATION",3,6,"W","BD",5106,"Consequential Delay (2nd Delay Same Fault)",16,"Peak",NA,NA,"16:00",6.5,0
"167","EUCD",2024-03-01,11:36:00,"Friday","CASTLE FRANK STATION",4,8,"E","BD",5293,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",-0.6,0
"168","EUCD",2024-10-22,19:12:00,"Tuesday","WILSON STATION",3,5,NA,"YU",5466,"Consequential Delay (2nd Delay Same Fault)",19,"Non-Peak",NA,NA,"19:00",17.2,0
"169","EUCD",2024-09-18,11:49:00,"Wednesday","KENNEDY BD STATION",0,0,"W","BD",5338,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",18,0
"170","EUCD",2024-09-10,18:39:00,"Tuesday","YORK UNIVERSITY STATIO",3,5,"N","YU",5571,"Consequential Delay (2nd Delay Same Fault)",18,"Peak",NA,NA,"18:00",18.6,0
"171","EUCD",2024-03-19,17:45:00,"Tuesday","VAUGHAN MC STATION",0,0,"S","YU",5691,"Consequential Delay (2nd Delay Same Fault)",17,"Peak",NA,NA,"17:00",1.2,0.2
"172","EUCD",2024-05-13,06:36:00,"Monday","CASTLE FRANK STATION",0,0,"E","BD",5180,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",9,0
"173","EUCD",2024-10-31,00:52:00,"Thursday","KIPLING STATION",5,10,"E","BD",5029,"Consequential Delay (2nd Delay Same Fault)",0,"Non-Peak",NA,NA,"00:00",15.5,0
"174","EUCD",2024-10-28,11:31:00,"Monday","COXWELL STATION",4,8,"W","BD",5072,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",8.5,0
"175","EUCD",2024-07-30,06:17:00,"Tuesday","LAWRENCE STATION",5,9,"S","YU",5821,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",22.5,0
"176","EUCD",2024-04-30,01:47:00,"Tuesday","BAY STATION",4,10,"W","BD",5269,"Consequential Delay (2nd Delay Same Fault)",1,"Non-Peak",NA,NA,"01:00",6.6,0
"177","EUCD",2024-04-20,17:11:00,"Saturday","BATHURST STATION",4,9,"E","BD",5248,"Consequential Delay (2nd Delay Same Fault)",17,"Peak",NA,NA,"17:00",5.9,0
"178","EUCD",2024-06-25,16:56:00,"Tuesday","ST CLAIR STATION",3,6,"S","YU",5916,"Consequential Delay (2nd Delay Same Fault)",16,"Peak",NA,NA,"16:00",19.9,0
"179","EUCD",2024-01-09,14:06:00,"Tuesday","BLOOR STATION",5,10,"S","YU",6001,"Consequential Delay (2nd Delay Same Fault)",14,"Non-Peak",NA,NA,"14:00",1.8,0.3
"180","EUCD",2024-12-06,16:33:00,"Friday","HIGH PARK STATION",0,0,"W","BD",5030,"Consequential Delay (2nd Delay Same Fault)",16,"Peak",NA,NA,"16:00",-2.2,0
"181","EUCD",2024-03-02,12:58:00,"Saturday","ST CLAIR WEST STATION",8,12,"S","YU",5871,"Consequential Delay (2nd Delay Same Fault)",12,"Non-Peak",NA,NA,"12:00",3.4,0.3
"182","EUCD",2024-12-31,14:24:00,"Tuesday","KEELE STATION",5,8,"E","BD",5217,"Consequential Delay (2nd Delay Same Fault)",14,"Non-Peak",NA,NA,"14:00",2.2,0
"183","EUCD",2024-11-01,07:53:00,"Friday","VICTORIA PARK STATION",2,4,"W","BD",5268,"Consequential Delay (2nd Delay Same Fault)",7,"Peak",NA,NA,"07:00",14.2,0
"184","EUCD",2024-08-13,16:34:00,"Tuesday","LAWRENCE WEST STATION",3,6,"S","YU",5981,"Consequential Delay (2nd Delay Same Fault)",16,"Peak",NA,NA,"16:00",22.7,0
"185","EUCD",2024-01-22,15:30:00,"Monday","YORK MILLS STATION",3,8,"S","YU",5581,"Consequential Delay (2nd Delay Same Fault)",15,"Peak",NA,NA,"15:00",-1.7,0
"186","EUCD",2024-12-01,09:22:00,"Sunday","ST GEORGE BD STATION",5,9,"E","BD",5037,"Consequential Delay (2nd Delay Same Fault)",9,"Peak",NA,NA,NA,NA,NA
"187","EUCD",2024-06-22,11:40:00,"Saturday","DUNDAS WEST STATION",7,12,"W","BD",5149,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",15.7,3
"188","EUCD",2024-08-15,06:12:00,"Thursday","COXWELL STATION",3,8,"W","BD",5158,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",20.6,0
"189","EUCD",2024-03-06,07:36:00,"Wednesday","HIGH PARK STATION",3,6,"E","BD",5215,"Consequential Delay (2nd Delay Same Fault)",7,"Peak",NA,NA,"07:00",5.2,0.1
"190","EUCD",2024-08-15,06:07:00,"Thursday","COXWELL STATION",5,10,"E","BD",5194,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",20.6,0
"191","EUCD",2024-03-21,05:54:00,"Thursday","KIPLING STATION",7,14,"E","BD",5014,"Consequential Delay (2nd Delay Same Fault)",5,"Non-Peak",NA,NA,"05:00",-3.5,0
"192","EUCD",2024-04-20,17:16:00,"Saturday","SPADINA BD STATION",5,10,"E","BD",5248,"Consequential Delay (2nd Delay Same Fault)",17,"Peak",NA,NA,"17:00",5.9,0
"193","EUCD",2024-01-12,19:56:00,"Friday","HIGHWAY 407 STATION",13,17,"S","YU",5946,"Consequential Delay (2nd Delay Same Fault)",19,"Non-Peak",NA,NA,"19:00",2.5,0
"194","EUCD",2024-09-05,07:35:00,"Thursday","FINCH STATION",3,5,"S","YU",5801,"Consequential Delay (2nd Delay Same Fault)",7,"Peak",NA,NA,"07:00",20.3,0
"195","EUCD",2024-07-14,11:40:00,"Sunday","OSSINGTON STATION",5,10,"E","BD",5007,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",20,0
"196","EUCD",2024-05-28,14:21:00,"Tuesday","COXWELL STATION",4,7,"W","BD",5097,"Consequential Delay (2nd Delay Same Fault)",14,"Non-Peak",NA,NA,"14:00",15,0
"197","EUCD",2024-12-27,11:06:00,"Friday","KIPLING STATION",4,8,"E","BD",5275,"Consequential Delay (2nd Delay Same Fault)",11,"Non-Peak",NA,NA,"11:00",1.1,0
"198","EUCD",2024-05-13,06:05:00,"Monday","YONGE BD STATION",4,0,"E","BD",5108,"Consequential Delay (2nd Delay Same Fault)",6,"Non-Peak",NA,NA,"06:00",9,0
"199","EUCD",2024-11-03,14:41:00,"Sunday","SHEPPARD STATION",4,8,"S","YU",6061,"Consequential Delay (2nd Delay Same Fault)",14,"Non-Peak",NA,NA,"14:00",6.8,0
"200","EUCD",2024-11-02,21:48:00,"Saturday","EGLINTON STATION",3,8,"S","YU",6061,"Consequential Delay (2nd Delay Same Fault)",21,"Non-Peak",NA,NA,"21:00",8.9,0
"201","EUCD",2024-11-03,15:49:00,"Sunday","YORKDALE STATION",4,8,"N","YU",6061,"Consequential Delay (2nd Delay Same Fault)",15,"Peak",NA,NA,"15:00",7.1,0
"202","EUCO",2024-08-02,14:34:00,"Friday","HIGH PARK STATION",4,8,"E","BD",5329,"Couplers",14,"Non-Peak",NA,NA,"14:00",23.9,0.5
"203","EUCO",2024-01-30,06:00:00,"Tuesday","KEELE STATION",5,7,"W","BD",5085,"Couplers",6,"Non-Peak",NA,NA,"06:00",0.5,0
"204","EUCO",2024-04-25,14:58:00,"Thursday","LAWRENCE STATION",7,12,"S","YU",6051,"Couplers",14,"Non-Peak",NA,NA,"14:00",2.2,0
"205","EUCO",2024-08-01,12:45:00,"Thursday","BROADVIEW STATION",0,0,"E","BD",5073,"Couplers",12,"Non-Peak",NA,NA,"12:00",21.9,0
"206","EUCO",2024-09-18,06:53:00,"Wednesday","BROADVIEW STATION",11,13,"E","BD",5181,"Couplers",6,"Non-Peak",NA,NA,"06:00",18.6,0
"207","EUCO",2024-12-30,06:32:00,"Monday","DONLANDS STATION",4,7,"W","BD",5006,"Couplers",6,"Non-Peak",NA,NA,"06:00",7.2,0
"208","EUCO",2024-03-03,09:12:00,"Sunday","YONGE BD STATION",10,14,"W","BD",5215,"Couplers",9,"Peak",NA,NA,NA,NA,NA
"209","EUCO",2024-06-20,07:30:00,"Thursday","MAIN STREET STATION",4,6,"W","BD",5197,"Couplers",7,"Peak",NA,NA,"07:00",22.3,0
"210","EUCO",2024-03-04,06:19:00,"Monday","PAPE STATION",9,11,"W","BD",5361,"Couplers",6,"Non-Peak",NA,NA,"06:00",3.8,0
"211","EUDO",2024-09-29,12:42:00,"Sunday","LANSDOWNE STATION",17,22,"E","BD",5324,"Door Problems - Faulty Equipment",12,"Non-Peak",NA,NA,"12:00",17.5,0
"212","EUDO",2024-07-11,07:03:00,"Thursday","YONGE BD STATION",4,6,"W","BD",5183,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",18.5,0.9
"213","EUDO",2024-01-09,13:56:00,"Tuesday","ROSEDALE STATION",7,12,"S","YU",6001,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",2.2,0.1
"214","EUDO",2024-09-17,22:04:00,"Tuesday","QUEEN STATION",13,18,"S","YU",5446,"Door Problems - Faulty Equipment",22,"Non-Peak",NA,NA,"22:00",19,0
"215","EUDO",2024-04-01,12:56:00,"Monday","EGLINTON WEST STATION",0,0,"S","YU",5576,"Door Problems - Faulty Equipment",12,"Non-Peak",NA,NA,"12:00",1.2,0
"216","EUDO",2024-08-15,16:39:00,"Thursday","LAWRENCE WEST STATION",9,11,"S","YU",5576,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",22.5,0
"217","EUDO",2024-10-22,06:44:00,"Tuesday","BLOOR STATION",4,9,"N","YU",5516,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",13.4,0
"218","EUDO",2024-12-15,10:35:00,"Sunday","ROSEDALE STATION",5,10,"S","YU",5466,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",-0.1,0
"219","EUDO",2024-11-21,22:19:00,"Thursday","BROADVIEW STATION",6,11,"E","BD",5371,"Door Problems - Faulty Equipment",22,"Non-Peak",NA,NA,"22:00",5,0.1
"220","EUDO",2024-08-08,06:07:00,"Thursday","WILSON STATION",10,13,"S","YU",5701,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",21.7,0
"221","EUDO",2024-04-10,01:32:00,"Wednesday","SHEPPARD WEST STATION",17,22,"S","YU",5931,"Door Problems - Faulty Equipment",1,"Non-Peak",NA,NA,"01:00",5,0
"222","EUDO",2024-10-16,12:30:00,"Wednesday","KING STATION",4,9,"S","YU",5771,"Door Problems - Faulty Equipment",12,"Non-Peak",NA,NA,"12:00",6.6,0
"223","EUDO",2024-01-02,13:12:00,"Tuesday","DOWNSVIEW PARK STATION",5,10,"N","YU",5806,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",-0.1,0
"224","EUDO",2024-10-17,07:13:00,"Thursday","KIPLING STATION",3,5,"W","BD",5341,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",6.1,0
"225","EUDO",2024-11-12,09:10:00,"Tuesday","KENNEDY BD STATION",0,0,"W","BD",5302,"Door Problems - Faulty Equipment",9,"Peak",NA,NA,NA,NA,NA
"226","EUDO",2024-04-20,16:55:00,"Saturday","OSSINGTON STATION",12,17,"E","BD",5248,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",5.9,0
"227","EUDO",2024-03-02,12:51:00,"Saturday","EGLINTON WEST STATION",3,7,"S","YU",5871,"Door Problems - Faulty Equipment",12,"Non-Peak",NA,NA,"12:00",3.4,0.3
"228","EUDO",2024-03-13,06:51:00,"Wednesday","YONGE BD STATION",5,8,"W","BD",5162,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",6,0
"229","EUDO",2024-03-29,05:53:00,"Friday","LAWRENCE STATION",4,0,"S","YU",5756,"Door Problems - Faulty Equipment",5,"Non-Peak",NA,NA,"05:00",1.5,0
"230","EUDO",2024-03-31,10:52:00,"Sunday","ROSEDALE STATION",4,8,"S","YU",5876,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",1,0
"231","EUDO",2024-09-19,08:38:00,"Thursday","YONGE BD STATION",9,11,"W","BD",5338,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"232","EUDO",2024-03-04,18:00:00,"Monday","QUEEN STATION",0,0,"S","YU",5736,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",4.9,0
"233","EUDO",2024-10-22,18:59:00,"Tuesday","YORKDALE STATION",4,6,"N","YU",5466,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",16.3,0
"234","EUDO",2024-10-27,17:34:00,"Sunday","ST GEORGE YUS STATION",5,9,"N","YU",6056,"Door Problems - Faulty Equipment",17,"Peak",NA,NA,"17:00",9.7,0
"235","EUDO",2024-08-11,09:26:00,"Sunday","VAUGHAN MC STATION",5,11,"S","YU",6066,"Door Problems - Faulty Equipment",9,"Peak",NA,NA,NA,NA,NA
"236","EUDO",2024-10-17,06:09:00,"Thursday","HIGHWAY 407 STATION",3,5,"S","YU",5776,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",6.3,0
"237","EUDO",2024-09-25,07:34:00,"Wednesday","YONGE BD STATION",4,6,"W","BD",5080,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",18.3,0.5
"238","EUDO",2024-07-10,15:49:00,"Wednesday","KEELE STATION",7,10,"W","BD",5143,"Door Problems - Faulty Equipment",15,"Peak",NA,NA,"15:00",19.7,0.3
"239","EUDO",2024-10-16,06:13:00,"Wednesday","ROSEDALE STATION",0,0,"S","YU",5771,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",8.5,0
"240","EUDO",2024-03-16,12:26:00,"Saturday","RUNNYMEDE STATION",3,7,"E","BD",5311,"Door Problems - Faulty Equipment",12,"Non-Peak",NA,NA,"12:00",0.5,0
"241","EUDO",2024-10-18,07:02:00,"Friday","JANE STATION",6,8,"E","BD",5310,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",9,0
"242","EUDO",2024-07-31,09:13:00,"Wednesday","ST GEORGE YUS STATION",9,12,"N","YU",5816,"Door Problems - Faulty Equipment",9,"Peak",NA,NA,NA,NA,NA
"243","EUDO",2024-03-17,08:13:00,"Sunday","ST GEORGE BD STATION",4,9,"W","BD",5194,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"244","EUDO",2024-05-11,13:42:00,"Saturday","COLLEGE STATION",5,11,"N","YU",5711,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",8.4,0
"245","EUDO",2024-04-17,05:48:00,"Wednesday","DONLANDS STATION",5,10,"E","BD",5100,"Door Problems - Faulty Equipment",5,"Non-Peak",NA,NA,"05:00",6.1,0
"246","EUDO",2024-08-12,19:04:00,"Monday","GLENCAIRN STATION",9,13,"N","YU",5521,"Door Problems - Faulty Equipment",19,"Non-Peak",NA,NA,"19:00",23.3,0
"247","EUDO",2024-06-24,14:08:00,"Monday","DUNDAS STATION",5,8,"N","YU",5746,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",17.7,0
"248","EUDO",2024-05-07,17:48:00,"Tuesday","DONLANDS STATION",7,10,"E","BD",5285,"Door Problems - Faulty Equipment",17,"Peak",NA,NA,"17:00",9.1,0
"249","EUDO",2024-12-12,05:53:00,"Thursday","GREENWOOD STATION",5,8,"E","BD",5316,"Door Problems - Faulty Equipment",5,"Non-Peak",NA,NA,"05:00",0.1,0
"250","EUDO",2024-07-14,10:36:00,"Sunday","WARDEN STATION",6,11,"E","BD",5035,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",20.1,0
"251","EUDO",2024-07-15,15:26:00,"Monday","YONGE BD STATION",3,7,"W","BD",5071,"Door Problems - Faulty Equipment",15,"Peak",NA,NA,"15:00",21.7,0.2
"252","EUDO",2024-02-22,20:27:00,"Thursday","SUMMERHILL STATION",7,12,"N","YU",5561,"Door Problems - Faulty Equipment",20,"Non-Peak",NA,NA,"20:00",4.2,0
"253","EUDO",2024-12-20,07:26:00,"Friday","MAIN STREET STATION",0,0,"W","BD",5164,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",-0.6,0.5
"254","EUDO",2024-08-19,14:40:00,"Monday","VICTORIA PARK STATION",4,8,"W","BD",5044,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",16.7,0
"255","EUDO",2024-01-21,17:08:00,"Sunday","SHERBOURNE STATION",7,11,"E","BD",5062,"Door Problems - Faulty Equipment",17,"Peak",NA,NA,"17:00",-3,0
"256","EUDO",2024-07-08,18:24:00,"Monday","FINCH STATION",10,13,"S","YU",5471,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",21.1,0
"257","EUDO",2024-06-15,10:16:00,"Saturday","EGLINTON STATION",5,10,"S","YU",5916,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",13.8,0
"258","EUDO",2024-08-13,16:26:00,"Tuesday","YORKDALE STATION",7,10,"S","YU",5981,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",22.7,0
"259","EUDO",2024-09-12,11:44:00,"Thursday","BLOOR STATION",3,8,"N","YU",5616,"Door Problems - Faulty Equipment",11,"Non-Peak",NA,NA,"11:00",19.3,0
"260","EUDO",2024-05-30,13:12:00,"Thursday","SPADINA YUS STATION",13,18,"N","YU",5761,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",12.6,0
"261","EUDO",2024-04-26,14:15:00,"Friday","YORK UNIVERSITY STATIO",7,12,"S","YU",5951,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",4.4,0
"262","EUDO",2024-07-16,07:40:00,"Tuesday","ROYAL YORK STATION",7,9,"E","BD",5226,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",21.6,0
"263","EUDO",2024-04-26,16:38:00,"Friday","LAWRENCE STATION",6,12,"S","YU",6006,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",4.9,0
"264","EUDO",2024-11-29,06:41:00,"Friday","DONLANDS STATION",0,0,"W","BD",5157,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",2.1,0
"265","EUDO",2024-12-10,00:08:00,"Tuesday","ST GEORGE YUS STATION",3,10,"N","YU",5461,"Door Problems - Faulty Equipment",0,"Non-Peak",NA,NA,"00:00",5,0
"266","EUDO",2024-05-29,07:54:00,"Wednesday","DUNDAS STATION",5,8,"S","YU",5921,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",13,0
"267","EUDO",2024-06-22,20:05:00,"Saturday","KENNEDY BD STATION",5,10,"W","BD",5203,"Door Problems - Faulty Equipment",20,"Non-Peak",NA,NA,"20:00",15.7,0
"268","EUDO",2024-01-26,13:27:00,"Friday","KENNEDY BD STATION",4,8,"W","BD",5250,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",3,1
"269","EUDO",2024-07-21,14:24:00,"Sunday","GREENWOOD STATION",10,14,"W","BD",5233,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",21.5,0
"270","EUDO",2024-05-13,13:25:00,"Monday","KEELE STATION",4,8,"E","BD",5324,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",10.4,0
"271","EUDO",2024-12-31,14:12:00,"Tuesday","OLD MILL STATION",7,10,"E","BD",5217,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",2.2,0
"272","EUDO",2024-03-14,13:55:00,"Thursday","SUMMERHILL STATION",6,11,"S","YU",6051,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",3.4,0
"273","EUDO",2024-12-01,08:50:00,"Sunday","DONLANDS STATION",4,8,"W","BD",5001,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"274","EUDO",2024-08-19,10:50:00,"Monday","SHEPPARD WEST STATION",6,12,"S","YU",5796,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",17.4,0
"275","EUDO",2024-08-26,13:53:00,"Monday","SHEPPARD STATION",3,8,"S","YU",5651,"Door Problems - Faulty Equipment",13,"Non-Peak",NA,NA,"13:00",19.4,0
"276","EUDO",2024-06-18,16:28:00,"Tuesday","SUMMERHILL STATION",9,14,"N","YU",5416,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",18.8,0
"277","EUDO",2024-05-27,17:14:00,"Monday","OSGOODE STATION",4,7,"S","YU",5901,"Door Problems - Faulty Equipment",17,"Peak",NA,NA,"17:00",15.2,1.4
"278","EUDO",2024-12-09,16:26:00,"Monday","BAY STATION",4,7,"E","BD",5203,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",2.7,2.5
"279","EUDO",2024-01-22,20:06:00,"Monday","DUNDAS WEST STATION",0,0,"W","BD",5004,"Door Problems - Faulty Equipment",20,"Non-Peak",NA,NA,"20:00",-0.2,0.1
"280","EUDO",2024-08-25,08:19:00,"Sunday","KENNEDY BD STATION",4,8,"W","BD",5290,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"281","EUDO",2024-02-22,06:21:00,"Thursday","KENNEDY BD STATION",5,10,"W","BD",5162,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",4.6,0.1
"282","EUDO",2024-11-06,18:51:00,"Wednesday","DAVISVILLE STATION",3,6,"N","YU",5606,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",15.1,0
"283","EUDO",2024-11-21,18:50:00,"Thursday","LAWRENCE STATION",5,8,"N","YU",5941,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",4.7,0.4
"284","EUDO",2024-06-03,16:54:00,"Monday","COLLEGE STATION",5,8,"N","YU",5506,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",14.5,0.2
"285","EUDO",2024-05-31,07:52:00,"Friday","OSSINGTON STATION",3,5,"W","BD",5230,"Door Problems - Faulty Equipment",7,"Peak",NA,NA,"07:00",12,0
"286","EUDO",2024-05-21,06:54:00,"Tuesday","YORKDALE STATION",12,16,"S","YU",5986,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",15.3,0
"287","EUDO",2024-05-16,17:09:00,"Thursday","WELLESLEY STATION",0,0,"N","YU",6111,"Door Problems - Faulty Equipment",17,"Peak",NA,NA,"17:00",12.1,0
"288","EUDO",2024-05-23,08:12:00,"Thursday","KIPLING STATION",3,5,"E","BD",5042,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"289","EUDO",2024-03-04,20:12:00,"Monday","KIPLING STATION",5,10,"E","BD",5271,"Door Problems - Faulty Equipment",20,"Non-Peak",NA,NA,"20:00",4.9,0
"290","EUDO",2024-05-28,14:17:00,"Tuesday","WOODBINE STATION",0,0,"W","BD",5097,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",15,0
"291","EUDO",2024-12-12,10:07:00,"Thursday","GLENCAIRN STATION",0,0,"N","YU",5471,"Door Problems - Faulty Equipment",10,"Non-Peak",NA,NA,"10:00",-1.9,0.1
"292","EUDO",2024-11-26,23:07:00,"Tuesday","FINCH STATION",6,12,"S","YU",5861,"Door Problems - Faulty Equipment",23,"Non-Peak",NA,NA,"23:00",5.3,0
"293","EUDO",2024-05-02,01:42:00,"Thursday","VICTORIA PARK STATION",17,23,"W","BD",5150,"Door Problems - Faulty Equipment",1,"Non-Peak",NA,NA,"01:00",9.2,0
"294","EUDO",2024-09-10,18:33:00,"Tuesday","FINCH WEST STATION",3,5,"N","YU",5571,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",18.6,0
"295","EUDO",2024-06-21,06:52:00,"Friday","WOODBINE STATION",0,0,"W","BD",5266,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",18.1,0
"296","EUDO",2024-06-19,01:17:00,"Wednesday","FINCH STATION",0,0,NA,"YU",5596,"Door Problems - Faulty Equipment",1,"Non-Peak",NA,NA,"01:00",18.9,0
"297","EUDO",2024-07-01,05:58:00,"Monday","EGLINTON STATION",6,12,"N","YU",5661,"Door Problems - Faulty Equipment",5,"Non-Peak",NA,NA,"05:00",14.6,0
"298","EUDO",2024-03-06,22:20:00,"Wednesday","DUNDAS WEST STATION",3,8,"E","BD",5340,"Door Problems - Faulty Equipment",22,"Non-Peak",NA,NA,"22:00",5.2,0.1
"299","EUDO",2024-08-04,08:30:00,"Sunday","FINCH STATION",6,12,"S","YU",5951,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"300","EUDO",2024-06-14,06:54:00,"Friday","WILSON STATION",10,13,"S","YU",5916,"Door Problems - Faulty Equipment",6,"Non-Peak",NA,NA,"06:00",16.5,0
"301","EUDO",2024-09-20,01:18:00,"Friday","YORKDALE STATION",0,0,"N","YU",5956,"Door Problems - Faulty Equipment",1,"Non-Peak",NA,NA,"01:00",19.5,0
"302","EUDO",2024-02-13,08:43:00,"Tuesday","ROSEDALE STATION",9,12,"S","YU",5606,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"303","EUDO",2024-09-26,23:09:00,"Thursday","KIPLING STATION",0,0,"E","BD",5121,"Door Problems - Faulty Equipment",23,"Non-Peak",NA,NA,"23:00",21.4,0
"304","EUDO",2024-12-23,08:42:00,"Monday","SUMMERHILL STATION",5,8,"N","YU",5566,"Door Problems - Faulty Equipment",8,"Peak",NA,NA,NA,NA,NA
"305","EUDO",2024-10-04,15:30:00,"Friday","WILSON STATION",9,13,"N","YU",5811,"Door Problems - Faulty Equipment",15,"Peak",NA,NA,"15:00",16.7,0
"306","EUDO",2024-04-16,16:53:00,"Tuesday","ST CLAIR STATION",3,6,"S","YU",6101,"Door Problems - Faulty Equipment",16,"Peak",NA,NA,"16:00",5.3,0
"307","EUDO",2024-02-29,14:45:00,"Thursday","CHESTER STATION",9,13,"E","BD",5274,"Door Problems - Faulty Equipment",14,"Non-Peak",NA,NA,"14:00",-4.8,0.1
"308","EUDO",2024-04-19,22:24:00,"Friday","HIGHWAY 407 STATION",7,12,"N","YU",6131,"Door Problems - Faulty Equipment",22,"Non-Peak",NA,NA,"22:00",10.1,0
"309","EUDO",2024-11-22,18:07:00,"Friday","NORTH YORK CTR STATION",3,5,"S","YU",6076,"Door Problems - Faulty Equipment",18,"Peak",NA,NA,"18:00",6.9,0
"310","EUDO",2024-03-23,09:39:00,"Saturday","ST GEORGE BD STATION",4,9,"W","BD",5039,"Door Problems - Faulty Equipment",9,"Peak",NA,NA,NA,NA,NA
